ImgID,Quality,Country,Season,Variety,PlotSize_acres,EstimatedYieldKG,YieldPerAcre
id_b09b7a6a,0,Kenya,2016 LR,DK 8031,0.5,212.46,424.92
id_edd55b8e,,Tanzania,2018 LR,Local_Seed,1,421.55,421.55
id_f4aabddf,,Tanzania,2016 LR,DK 90-89,3.5,1475.42,421.55
id_2c9bcb2f,0,Kenya,2017 LR,WH 505,0.5,209.93,419.86
id_5c5af315,0,Kenya,2016 LR,DK_8031,0.5,209.93,419.86
id_dc516c6c,3,Kenya,2017 LR,H 6213,0.25,103.7,414.8
id_4cc14e27,,Tanzania,2018 LR,Local_Seed,0.5,205.15,410.31
id_463f12dc,0,Kenya,2016 LR,DK_8031,0.25,102.44,409.74
id_45798e97,0,Kenya,2016 LR,DK_8031,0.5,203.61,407.22
id_c654fc56,0,Kenya,2017 LR,DK 8031,0.5,203.61,407.22
id_3ee893f3,0,Kenya,2016 LR,SC DUMA 43,0.5,202.34,404.69
id_57494d63,0,Kenya,2016 LR,SC_DUMA_43,0.5,199.81,399.63
id_62f5296c,0,Kenya,2016 LR,WH 505,0.25,99.91,399.63
id_ff702517,3,Kenya,2016 LR,DK_8031,0.25,99.91,399.63
id_506f9dfe,,Tanzania,2018 LR,Local_Seed,1,399.07,399.07
id_c6d1d84f,1,Kenya,2016 LR,PAN_691,0.75,298.2,397.6
id_be2a966c,0,Kenya,2016 LR,WH_505,0.25,98.64,394.57
id_dec79258,1,Kenya,2017 LR,DK 8031,0.5,197.28,394.57
id_e068c7b2,,Tanzania,2017 LR,KS 625,3.5,1377.06,393.44
id_1b5ac403,2,Kenya,2016 LR,DK_8031,0.5,196.02,392.04
id_7617706e,0,Kenya,2016 LR,WE_1101,0.5,196.02,392.04
id_be0b040b,0,Kenya,2017 LR,PN 15,0.5,196.02,392.04
id_f2bcf65f,0,Kenya,2016 LR,DK_8031,0.5,196.02,392.04
id_29190bd5,1,Kenya,2016 LR,DK_8031,0.25,96.11,384.45
id_a88793d0,0,Kenya,2016 LR,H_6213,0.25,96.11,384.45
id_0ca0dcc4,0,Kenya,2016 LR,SC PUNDA MILIA 53,0.5,189.7,379.39
id_6700f317,0,Kenya,2017 LR,SC PUNDA MILIA 53,0.4,151.76,379.39
id_864d9f98,0,Kenya,2017 LR,DK 8031,0.5,189.7,379.39
id_025661fd,0,Kenya,2016 LR,H_614D,0.5,188.43,376.86
id_18914fcf,0,Kenya,2016 LR,DK_8031,0.5,188.43,376.86
id_963551f5,,Tanzania,2018 LR,Panner,0.5,185.48,370.96
id_0d492650,0,Kenya,2016 LR,WH_505,0.5,184.64,369.28
id_98bb09fc,0,Kenya,2017 LR,DK 8031,0.25,92.32,369.28
id_acb1d193,0,Kenya,2017 LR,H 614D,0.4,147.71,369.28
id_e53153c9,0,Kenya,2016 LR,WH_505,0.5,184.64,369.28
id_4a7299e1,,Tanzania,2018 LR,Panner_691,1,365.34,365.34
id_712cb739,2,Kenya,2017 LR,SC DUMA 43,1.5,546.33,364.22
id_7b0545c5,0,Kenya,2016 LR,SC_DUMA_43,0.25,91.05,364.22
id_a2002c03,,Tanzania,2018 LR,Dk_8053,1,359.72,359.72
id_c5531111,0,Kenya,2016 LR,SC DUMA 43,0.25,88.53,354.1
id_f79cc5e2,0,Kenya,2016 LR,SC_DUMA_43,0.25,88.53,354.1
id_d86d854f,3,Kenya,2016 LR,WH_509,2,703.14,351.57
id_fb73269e,3,Kenya,2017 LR,DK 8031,1,351.57,351.57
id_c3df4e95,0,Kenya,2016 LR,SC_DUMA_43,0.75,259.88,346.51
id_055eb81d,1,Kenya,2017 LR,DK 8031,2,687.97,343.98
id_670c95b6,2,Kenya,2017 LR,H 614D,1,341.45,341.45
id_5a8429da,3,Kenya,2017 LR,WH 509,0.5,170.22,340.44
id_d45deb0f,0,Kenya,2017 LR,SC DUMA 43,0.5,169.46,338.92
id_7bb08ff2,0,Kenya,2017 LR,DK 8031,0.25,84.1,336.4
id_f2d3d073,3,Kenya,2016 LR,DK_8031,0.25,82.83,331.34
id_4c0e54dd,2,Kenya,2016 LR,SC_PUNDA_MILIA_53,0.25,82.2,328.81
id_96c912d5,0,Kenya,2017 LR,DK 8031,0.5,163.14,326.28
id_b3bd9bf9,0,Kenya,2017 LR,DK 8031,0.25,81.57,326.28
id_8973408f,,Tanzania,2018 LR,Panner_691,1,314.76,314.76
id_73276af4,0,Kenya,2016 LR,PN 15,0.75,235.22,313.63
id_8176f6cf,3,Kenya,2016 LR,SC_DUMA_43,0.5,156.82,313.63
id_f0e9791b,0,Kenya,2016 LR,SC DUMA 43,0.5,156.82,313.63
id_73c40473,0,Kenya,2016 LR,DK_8031,0.25,77.78,311.1
id_f1dbf54a,0,Kenya,2016 LR,SC_DUMA_43,0.75,233.33,311.1
id_ac6fe871,,Tanzania,2016 LR,KS 625,7,2163.95,309.14
id_261191fe,0,Kenya,2016 LR,DK_90-89,0.25,77.14,308.57
id_9b2aa62d,0,Kenya,2017 LR,WH 505,0.25,77.14,308.57
id_d81abf59,0,Kenya,2016 LR,PAN_691,0.5,149.23,298.46
id_4aa6a405,2,Kenya,2016 LR,DK_8031,0.25,73.98,295.93
id_70df64c3,0,Kenya,2017 LR,DK 8031,0.5,146.7,293.4
id_f28c6190,0,Kenya,2017 LR,DK 8031,0.25,73.35,293.4
id_fb01b782,0,Kenya,2016 LR,SC_PUNDA_MILIA_53,0.25,73.35,293.4
id_792742d9,0,Kenya,2017 LR,H 6213,1,290.87,290.87
id_453f9616,0,Kenya,2017 LR,DK 8031,1,288.34,288.34
id_c9c800db,0,Kenya,2016 LR,WE_1101,0.25,72.08,288.34
id_feb1a3c7,1,Kenya,2016 LR,SC PUNDA MILIA 53,0.25,70.82,283.28
id_d9756cfb,2,Kenya,2017 LR,DK 8031,0.5,139.11,278.22
id_0677a31b,0,Kenya,2017 LR,WH 505,1,275.69,275.69
id_90ff602b,0,Kenya,2016 LR,WE_1101,0.5,137.85,275.69
id_a98cd8ce,0,Kenya,2016 LR,DK_8031,0.25,66.39,265.58
id_d68258c4,1,Kenya,2016 LR,H 6213,0.25,65.76,263.05
id_4b1b3175,0,Kenya,2016 LR,WH_505,0.5,128.99,257.99
id_19346933,2,Kenya,2016 LR,SC_SIMBA_61,0.5,126.46,252.93
id_5d3eaec7,0,Kenya,2017 LR,PAN 691,0.5,118.88,237.75
id_b0b3b274,,Tanzania,2018 LR,Panner_691,0.5,118.03,236.07
id_62523d08,1,Kenya,2016 LR,DK 8031,0.5,113.82,227.64
id_daf9b864,0,Kenya,2017 LR,PAN 691,1,227.64,227.64
id_7dbd84d6,0,Kenya,2017 LR,H 614D,0.75,163.14,217.52
id_bb066e9b,0,Kenya,2016 LR,WH_509,1,213.98,213.98
id_efe04698,0,Kenya,2016 LR,SC_DUMA_43,0.25,51.22,204.87
id_298c7099,0,Kenya,2017 LR,DK 8031,0.5,98.64,197.28
id_2cb1a17b,0,Kenya,2016 LR,DK_8031,0.25,48.06,192.23
id_d851e184,0,Kenya,2016 LR,SC_DUMA_43,0.25,47.42,189.7
id_c22fcc12,0,Kenya,2016 LR,SC_DUMA_43,0.25,40.47,161.87
id_cb790f75,0,Kenya,2016 LR,DK_8031,0.5,79.67,159.35
id_4958a55a,0,Kenya,2016 LR,DK_8031,0.25,37.94,151.76
id_fb769a4a,0,Kenya,2017 LR,DK 8031,1,144.17,144.17
id_fc167d93,3,Kenya,2016 LR,SC_DUMA_43,0.25,35.92,143.66
id_7a54833d,3,Kenya,2016 LR,DK_8031,1,136.58,136.58
id_36304408,3,Kenya,2017 LR,DK 8031,0.125,16.12,128.99
id_99891e2b,0,Kenya,2017 LR,DK 8031,0.125,15.81,126.46
id_d1f6ee98,0,Kenya,2016 LR,SC_PUNDA_MILIA_53,0.75,93.33,124.44
id_158c6885,0,Kenya,2016 LR,SC_DUMA_43,0.5,60.7,121.41
id_31100886,0,Kenya,2017 LR,DK 8031,0.125,15.18,121.41
id_5704db4b,0,Kenya,2016 LR,SC DUMA 43,1,121.41,121.41
id_c54a9e9f,0,Kenya,2016 LR,SC_DUMA_43,0.25,30.35,121.41
id_73723ad7,0,Kenya,2017 LR,DK 8031,0.25,29.72,118.88
id_046b9e25,0,Kenya,2016 LR,WH_509,0.25,26.56,106.23
id_1947c66b,0,Kenya,2016 LR,H_614D,0.75,75.12,100.16
id_51895fbb,3,Kenya,2016 LR,H_614D,1,100.16,100.16
id_f33732e4,0,Kenya,2016 LR,DK_8031,5,500.8,100.16
id_e021b96a,0,Kenya,2016 LR,SC_PUNDA_MILIA_53,0.5,40.47,80.94
id_62938c4b,0,Kenya,2017 LR,WH 505,0.5,35.41,70.82
id_aada9f41,0,Kenya,2016 LR,DK_8031,0.5,35.41,70.82
id_66fe2749,0,Kenya,2016 LR,DK_8031,0.25,15.68,62.73
id_c8fcca80,3,Kenya,2017 LR,DK 90-89,0.5,30.35,60.7
id_023c0ae4,,Tanzania,2016 LR,KS 625,1.5,0,0
id_0548797a,0,Kenya,2016 LR,H_6213,0.5,0,0
id_0785ef88,,Tanzania,2018 LR,KS 625,1,0,0
id_09ee627b,0,Kenya,2016 LR,PN_15,0.5,0,0
id_0c48e1b7,0,Kenya,2016 LR,H_6213,0.75,0,0
id_0d6d4ffc,,Tanzania,2018 LR,H 614D,1,0,0
id_0ef5baf1,,Tanzania,2018 LR,H 614D,1,0,0
id_123667e3,,Tanzania,2018 LR,Panner_691,0.5,0,0
id_1273e845,1,Kenya,2016 LR,WH_505,0.2,0,0
id_1307b1cc,,Tanzania,2018 LR,DK 8053,2,0,0
id_132d9b62,,Tanzania,2018 LR,Panner_691 Ks_614,1.5,0,0
id_139d573c,,Tanzania,2018 LR,KS 625,1,0,0
id_1472b008,,Tanzania,2018 LR,DK 8053,0.5,0,0
id_175b44e3,,Tanzania,2018 LR,KS 628,2.5,0,0
id_17b1fea3,,Tanzania,2018 LR,KS 628,1.5,0,0
id_18302958,0,Kenya,2016 LR,DK_8031,0.25,0,0
id_18ac39f2,,Tanzania,2018 LR,Ks628,1,0,0
id_19480ecb,2,Kenya,2017 LR,DK 8031,0.25,0,0
id_1a7de794,,Tanzania,2018 LR,KS 625,0.5,0,0
id_1bb4c349,1,Kenya,2016 LR,DK_8031,0.5,0,0
id_1c9e0089,,Tanzania,2018 LR,DK 8053,1,0,0
id_1efb5fc6,,Tanzania,2018 LR,Panner_691 Ks628,2,0,0
id_20fcc40c,,Tanzania,2018 LR,Dk_8053,1,0,0
id_224dbda3,0,Kenya,2017 LR,H 6213,0.5,0,0
id_230ef86e,,Tanzania,2018 LR,PAN 691,0.5,0,0
id_255bb4c1,3,Kenya,2016 LR,WH_509,0.5,0,0
id_286cdb7d,3,Kenya,2016 LR,SC_DUMA_43,0.25,0,0
id_2befd80d,,Tanzania,2018 LR,KS 628,2,0,0
id_2c6215b2,,Tanzania,2018 LR,Panner_691,2,0,0
id_2f34d56d,,Tanzania,2018 LR,Dk_8053,0.5,0,0
id_2f37459a,,Tanzania,2018 LR,Ks625,1,0,0
id_3186d03f,0,Kenya,2016 LR,WH_505,0.25,0,0
id_33bab792,,Tanzania,2018 LR,Dk_8053,0.5,0,0
id_345c35b1,,Tanzania,2018 LR,PAN 691,2,0,0
id_34f375c0,1,Kenya,2016 LR,DK 8031,0.25,0,0
id_37d3cc64,,Tanzania,2018 LR,Panner_691,2,0,0
id_3835c831,,Tanzania,2018 LR,H 614D,1,0,0
id_391a087b,,Tanzania,2018 LR,H 614D,0.5,0,0
id_3a11c349,0,Kenya,2017 LR,DK 8031,0.25,0,0
id_3c52f877,,Tanzania,2018 LR,H 614D,1,0,0
id_3cf98bcc,,Tanzania,2018 LR,H 614D,1,0,0
id_3cfbc135,,Tanzania,2018 LR,Panner_691,1,0,0
id_3d744b2d,,Tanzania,2018 LR,H 614D,1,0,0
id_3f037fcb,,Tanzania,2018 LR,DK 8053,2,0,0
id_3f5114bc,,Tanzania,2018 LR,Dk_8053,1,0,0
id_40309c22,,Tanzania,2018 LR,KS 625,1,0,0
id_428ed0b3,0,Kenya,2017 LR,H 614D,0.5,0,0
id_45033847,0,Kenya,2016 LR,H 6213,0.75,0,0
id_462a7dad,,Tanzania,2018 LR,Panner_691,1.5,0,0
id_462d7c0c,0,Kenya,2017 LR,DK 8031,1,0,0
id_473c0cfc,,Tanzania,2018 LR,Panner_15 Ks625,3,0,0
id_479158ec,,Tanzania,2018 LR,Panner_691,1,0,0
id_47a7822a,,Tanzania,2018 LR,KS 628,1,0,0
id_47b233c6,,Tanzania,2018 LR,Panner_691,0.5,0,0
id_4819235f,,Tanzania,2018 LR,DK 8031,2,0,0
id_4888492f,0,Kenya,2017 LR,PN 15,0.5,0,0
id_49eb8b48,,Tanzania,2018 LR,PAN 691,1,0,0
id_4a2085c1,,Tanzania,2018 LR,Panner_691,1.5,0,0
id_4a346998,0,Kenya,2016 LR,DK_8031,0.5,0,0
id_4b796338,0,Kenya,2016 LR,H_6213,0.25,0,0
id_4bcf8b3a,0,Kenya,2016 LR,PAN_691,0.5,0,0
id_516bd234,,Tanzania,2018 LR,KS 628,2,0,0
id_516f83d5,0,Kenya,2016 LR,SC DUMA 43,0.25,0,0
id_52149e91,,Tanzania,2018 LR,Panner_691,2,0,0
id_52ed13de,,Tanzania,2018 LR,DK 8053,1.5,0,0
id_540989ba,,Tanzania,2018 LR,Local_Seed,1,0,0
id_542299d1,,Tanzania,2018 LR,Dk_8053,1,0,0
id_54ec782f,,Tanzania,2018 LR,PAN 691,2,0,0
id_573e9afe,,Tanzania,2018 LR,Panner_691,1,0,0
id_577b5e9a,,Tanzania,2018 LR,KS 625,1,0,0
id_58793ed5,,Tanzania,2018 LR,KS 625,1,0,0
id_5a281484,0,Kenya,2017 LR,SC DUMA 43,0.25,0,0
id_5ba592d5,,Tanzania,2018 LR,Panner_691,2,0,0
id_5cc1bf4b,,Tanzania,2018 LR,Panner_691,1,0,0
id_5d16e8d3,,Tanzania,2018 LR,UY 6303,1,0,0
id_5d1c0d02,0,Kenya,2016 LR,WE_1101,0.25,0,0
id_5deccac0,0,Kenya,2017 LR,H 6218,0.5,0,0
id_60d0fd4f,,Tanzania,2018 LR,H 614D,2,0,0
id_6341da89,0,Kenya,2016 LR,H 6213,0.5,0,0
id_6461fd9a,,Tanzania,2018 LR,Ks625,2,0,0
id_64826d5a,,Tanzania,2018 LR,KS 628,0.5,0,0
id_64c9209d,,Tanzania,2018 LR,DK 8053,0.5,0,0
id_69a701cf,,Tanzania,2018 LR,DK 8053,0.5,0,0
id_6cf8014a,0,Kenya,2017 LR,DK 8031,2,0,0
id_6d5567b0,0,Kenya,2017 LR,DK 8031,0.5,0,0
id_6f858bff,0,Kenya,2017 LR,WH 509,0.5,0,0
id_7063a899,3,Kenya,2016 LR,WE_1101,0.5,0,0
id_72786309,,Tanzania,2018 LR,Dk_8053,1,0,0
id_72b8e28a,1,Kenya,2016 LR,PAN 691,1,0,0
id_757d54aa,0,Kenya,2016 LR,DK 8031,0.5,0,0
id_7757ad7c,,Tanzania,2018 LR,PAN 691,1,0,0
id_79bddaa1,,Tanzania,2018 LR,Panner,0.5,0,0
id_7c9d67b6,,Tanzania,2018 LR,Panner_691,1,0,0
id_7f0556aa,,Tanzania,2018 LR,PAN 691,2,0,0
id_7ffb6d14,,Tanzania,2018 LR,Local_Seed,1,0,0
id_8696f043,0,Kenya,2016 LR,SC DUMA 43,0.75,0,0
id_869921ce,,Tanzania,2018 LR,Panner_691,2.5,0,0
id_886b3ea9,,Tanzania,2018 LR,KS 625,1,0,0
id_89a07a8d,0,Kenya,2016 LR,H_614D,0.25,0,0
id_8a1d39e5,,Tanzania,2018 LR,Panner_691,0.5,0,0
id_8c9501a2,0,Kenya,2016 LR,WH_505,0.5,0,0
id_8f5d6d17,,Tanzania,2018 LR,Panner_691,1,0,0
id_8ff7ebde,0,Kenya,2017 LR,DK 8031,0.5,0,0
id_93fe7398,,Tanzania,2018 LR,H 614D,1,0,0
id_9601f18d,,Tanzania,2018 LR,KS 628,1,0,0
id_96acbff8,,Tanzania,2018 LR,Panner_691 Ks625,2.5,0,0
id_97d7d9e3,,Tanzania,2018 LR,KS 628,4,0,0
id_9a4f52f7,,Tanzania,2018 LR,DK 8053,0.5,0,0
id_9a92dcd2,,Tanzania,2018 LR,PAN 691,2,0,0
id_9af4f636,,Tanzania,2018 LR,PAN 691,0.5,0,0
id_9cb13890,,Tanzania,2018 LR,Panner_691 Dk_8053,2,0,0
id_9e4e9205,0,Kenya,2017 LR,H 6213,0.25,0,0
id_a1ac758f,0,Kenya,2017 LR,DK 8031,0.5,0,0
id_a2582bcf,,Tanzania,2018 LR,Panner_691,1,0,0
id_a279b8f4,0,Kenya,2017 LR,PAN 691,1,0,0
id_a2d8fc66,,Tanzania,2018 LR,Panner_691,1,0,0
id_a33523eb,0,Kenya,2016 LR,SC_PUNDA_MILIA_53,0.5,0,0
id_a3f8d4fe,0,Kenya,2017 LR,H 6213,0.75,0,0
id_a41af9f6,1,Kenya,2016 LR,H_6213,0.5,0,0
id_a4a1aa21,0,Kenya,2016 LR,H_614D,0.5,0,0
id_a6b87ba7,0,Kenya,2016 LR,WH_505,0.25,0,0
id_a72f14b9,,Tanzania,2018 LR,PAN 691,2,0,0
id_a77f3685,,Tanzania,2018 LR,PAN 691,2,0,0
id_a965b138,1,Kenya,2016 LR,DK_8031,1,0,0
id_a99cf148,,Tanzania,2018 LR,H 614D,1,0,0
id_a9e78abb,,Tanzania,2018 LR,Ks628,1.5,0,0
id_aa208404,0,Kenya,2016 LR,DK_8031,0.25,0,0
id_ad4324c0,0,Kenya,2016 LR,PAN_691,1,0,0
id_ad8742f6,,Tanzania,2018 LR,Dk_8053,1,0,0
id_ae53a0cd,,Tanzania,2018 LR,KS 628,2.5,0,0
id_b019a87f,,Tanzania,2018 LR,Panner_691,1,0,0
id_b0d401ce,,Tanzania,2018 LR,KS 628,1,0,0
id_b2912414,0,Kenya,2016 LR,WE_1101,1,0,0
id_b30710e8,,Tanzania,2018 LR,Ks625,1,0,0
id_b319b6d7,,Tanzania,2018 LR,Panner_691,1,0,0
id_b371a4e3,,Tanzania,2018 LR,Dk_8053,0.5,0,0
id_b660a408,0,Kenya,2016 LR,H_614D,0.5,0,0
id_b6f1ba4e,,Tanzania,2018 LR,Dk_8053,0.5,0,0
id_b76cc375,1,Kenya,2016 LR,DK 8031,0.5,0,0
id_b962abda,0,Kenya,2016 LR,H_614D,0.75,0,0
id_ba0b84d2,,Tanzania,2018 LR,KS 628,0.5,0,0
id_bad7ce4d,3,Kenya,2016 LR,H_614D,0.5,0,0
id_bcedd19b,,Tanzania,2018 LR,KS 628,1,0,0
id_bd0c89a9,0,Kenya,2016 LR,H_6218,0.5,0,0
id_bd209e52,1,Kenya,2017 LR,H 6213,0.5,0,0
id_be300b33,,Tanzania,2018 LR,KS 628,3,0,0
id_c0c5ed8e,0,Kenya,2016 LR,WH_505,0.25,0,0
id_c250bae9,,Tanzania,2018 LR,Panner_691,0.5,0,0
id_c2dfc1d3,3,Kenya,2016 LR,SC DUMA 43,0.75,0,0
id_c3bb437f,0,Kenya,2016 LR,DK_8031,0.5,0,0
id_c7858d0e,,Tanzania,2018 LR,Panner_691,2,0,0
id_c8d32388,0,Kenya,2016 LR,H_6213,1,0,0
id_cb84c4bb,,Tanzania,2018 LR,H 614D,1,0,0
id_cdf90d87,,Tanzania,2018 LR,Dk_8053,1,0,0
id_cec42a3e,,Tanzania,2018 LR,KS 625,0.5,0,0
id_cf8ffac2,0,Kenya,2017 LR,H 6213,0.75,0,0
id_d1d6cd59,,Tanzania,2018 LR,Ks_614,1.5,0,0
id_d3b96571,,Tanzania,2018 LR,Panner_691,0.5,0,0
id_d44d8fd7,0,Kenya,2016 LR,PN 15,1,0,0
id_d491c9bc,0,Kenya,2016 LR,DK_8031,0.25,0,0
id_d55adbd5,0,Kenya,2016 LR,WH_505,0.5,0,0
id_d561c24b,,Tanzania,2018 LR,Panner_15,0.5,0,0
id_d5a634f8,,Tanzania,2018 LR,Ks625,2,0,0
id_d661d38c,0,Kenya,2016 LR,PAN 691,0.5,0,0
id_d797c36c,,Tanzania,2018 LR,Ks_614,1,0,0
id_d834c63d,,Tanzania,2018 LR,Panner_691,2,0,0
id_d8c2c2b2,,Tanzania,2018 LR,PAN 691,2,0,0
id_d8c42ec8,1,Kenya,2017 LR,SC DUMA 43,0.5,0,0
id_dc4b42e6,,Tanzania,2018 LR,Panner_691,1,0,0
id_dc7d2bc3,0,Kenya,2016 LR,SC DUMA 43,1,0,0
id_dd543c1f,,Tanzania,2018 LR,H 614D,1,0,0
id_de09551e,,Tanzania,2018 LR,Ks628,6,0,0
id_e1de247c,0,Kenya,2016 LR,DK 8031,0.5,0,0
id_e254c24c,,Tanzania,2018 LR,PAN 691,1,0,0
id_e2703014,,Tanzania,2018 LR,H 614D,0.5,0,0
id_e3d73600,,Tanzania,2018 LR,Ks625,1,0,0
id_e4c635b1,,Tanzania,2018 LR,KS 628,1,0,0
id_e7032b10,3,Kenya,2016 LR,H_6213,0.5,0,0
id_e9f31f26,,Tanzania,2018 LR,PAN 691,1,0,0
id_ea69ae0a,,Tanzania,2018 LR,KS 628,0.5,0,0
id_ecc1e601,,Tanzania,2018 LR,PAN 691,1,0,0
id_ed2491a4,,Tanzania,2018 LR,KS 628,1,0,0
id_edb16d7e,,Tanzania,2018 LR,Dk_8053,1,0,0
id_ee75b3ed,0,Kenya,2016 LR,H_6213,0.5,0,0
id_eecee8e5,0,Kenya,2016 LR,H_6213,1,0,0
id_ef990488,0,Kenya,2016 LR,SC DUMA 43,0.5,0,0
id_f049c0a2,,Tanzania,2018 LR,Ks_614,1,0,0
id_f06826e6,0,Kenya,2016 LR,H 6213,1,0,0
id_f085b96a,0,Kenya,2016 LR,H_614D,0.5,0,0
id_f0eed8d7,0,Kenya,2016 LR,H_6213,0.5,0,0
id_f1920530,,Tanzania,2018 LR,Ks_614,3,0,0
id_f2ac7eb5,0,Kenya,2016 LR,H_614D,0.5,0,0
id_f37da28b,,Tanzania,2018 LR,PAN 691,1,0,0
id_f5850224,,Tanzania,2018 LR,Ks628,1,0,0
id_f5f7a94e,3,Kenya,2016 LR,SC_DUMA_43,0.5,0,0
id_f621f362,0,Kenya,2016 LR,SC_DUMA_43,0.25,0,0
id_f665b4e4,,Tanzania,2018 LR,PAN 691,2,0,0
id_f6cedb44,,Tanzania,2018 LR,Dk_8053,1,0,0
id_f75fd5b8,0,Kenya,2016 LR,H_6213,0.5,0,0
id_f7d11835,0,Kenya,2016 LR,H_6213,0.5,0,0
id_f84cfeb9,,Tanzania,2018 LR,Panner_691,1,0,0
id_f8a67d7d,0,Kenya,2016 LR,DK_8031,0.25,0,0
id_f9425911,,Tanzania,2018 LR,PAN 691,1,0,0
id_fb191486,,Tanzania,2018 LR,H 614D,1,0,0
id_fe05a84b,0,Kenya,2016 LR,H_614D,0.5,0,0
id_00165638,0,Kenya,2016 LR,DK_8031,0.25,,
id_002d2073,0,Kenya,2018 LR,h6213,0.7,,
id_00488cc1,3,Kenya,2018 LR,dk8031,1,,
id_004a3841,0,Kenya,2018 LR,h6213,1,,
id_0053991a,,Rwanda,2015A,DK,0.049421,,
id_0059f2e1,1,Kenya,2018 LR,scduma43,0.25,,
id_005fa070,0,Kenya,2018 LR,pioneerp3812w,1,,
id_006ceea7,0,Kenya,2018 LR,h6213,1.5,,
id_00799f81,2,Kenya,2016 LR,H_6213,0.75,,
id_008004e7,2,Kenya,2017 LR,H 6213,0.75,,
id_00817bb6,0,Kenya,2018 LR,pan691,2,,
id_0091fb0d,0,Kenya,2018 LR,localmaize,0.25,,
id_009ef945,0,Kenya,2018 LR,wh505,0.5,,
id_00a189b3,1,Kenya,2018 LR,h6213,5,,
id_00c245fb,2,Kenya,2018 LR,dk8031,0.5,,
id_00cbe83a,1,Kenya,2018 LR,otherhybrid,0.25,,
id_00ce2928,0,Kenya,2018 LR,otherhybrid,0.5,,
id_00d0abcd,0,Kenya,2016 LR,Local,0.25,,
id_00d9aa71,0,Kenya,2016 LR,H_6213,1,,
id_00db8386,0,Kenya,2018 LR,h614d,0.4,,
id_00dede1f,0,Kenya,2018 LR,h614d,0.5,,
id_00e9be40,,Rwanda,2018A,unknown,0.1235525,,
id_0106ee20,0,Kenya,2018 LR,dk8031,0.5,,
id_01146a62,0,Kenya,2016 LR,H_614D,0.25,,
id_01185d12,0,Kenya,2016 LR,Local,0.5,,
id_01264421,,Rwanda,2015B,NSP,0.049421,,
id_0131c0d8,0,Kenya,2018 LR,h614d otherhybrid,1,,
id_0138fdd2,0,Kenya,2018 LR,dk8031,0.75,,
id_0144fdaa,0,Kenya,2018 LR,h6218,1,,
id_0158ccf2,0,Kenya,2018 LR,otherhybrid,1.5,,
id_0158d79e,0,Kenya,2017 LR,H 6213,0.125,,
id_01715c37,0,Kenya,2016 LR,Local,0.5,,
id_018c230c,0,Kenya,2018 LR,otherhybrid,0.125,,
id_018cc2f7,0,Kenya,2018 LR,localmaize,1,,
id_01b296b9,0,Kenya,2016 LR,H_6213,0.5,,
id_01b61d40,0,Kenya,2016 LR,Local,0.25,,
id_01be62b3,2,Kenya,2018 LR,h6218,1,,
id_01bf167f,0,Kenya,2016 LR,Local,0.25,,
id_01ccc3f0,0,Kenya,2016 LR,Local,0.125,,
id_01efad86,2,Kenya,2018 LR,h6213,1,,
id_01f0b65c,0,Kenya,2018 LR,h6213,0.5,,
id_01f11a42,0,Kenya,2018 LR,h6213,0.4,,
id_01f23526,0,Kenya,2018 LR,pioneerp3812w,0.75,,
id_01f541f8,0,Kenya,2017 LR,H 6213,0.2,,
id_01f5d68b,0,Kenya,2017 LR,Pioneer P3812W,0.25,,
id_01fc4551,,Rwanda,2015A,Unspecified hybrid,0.0741315,,
id_020fab16,0,Kenya,2018 LR,localmaize,1,,
id_02194229,0,Kenya,2018 LR,pioneerp3812w,0.125,,
id_0232461c,0,Kenya,2018 LR,h6213,0.75,,
id_0236c298,0,Kenya,2018 LR,sctembo73,2,,
id_023d5ff5,0,Kenya,2018 LR,h614d localmaize,0.25,,
id_0260cc73,0,Kenya,2018 LR,h614d,0.25,,
id_02639288,0,Kenya,2018 LR,localmaize,0.6,,
id_02672f94,3,Kenya,2018 LR,h6213,0.5,,
id_026dd1b3,0,Kenya,2018 LR,h6213,0.3,,
id_02701a77,0,Kenya,2018 LR,dk8031,0.25,,
id_0270c101,0,Kenya,2018 LR,h6213,0.1,,
id_0273a8bd,0,Kenya,2017 LR,DK 8031,0.5,,
id_02794cf1,0,Kenya,2018 LR,h6213,2,,
id_027b7566,0,Kenya,2018 LR,h6213,0.25,,
id_02854227,0,Kenya,2017 LR,DK 8031,0.5,,
id_0285a780,,Rwanda,2016B,nsp,0.525098125,,
id_0285d1af,,Rwanda,2016B,pan691,0.247105,,
id_02b882f4,0,Kenya,2018 LR,dk8031 pioneerp3812w localmaize,0.5,,
id_02bb1637,2,Kenya,2016 LR,Local,0.75,,
id_02cb0e48,2,Kenya,2016 LR,WH_505,0.5,,
id_02dbe1b2,0,Kenya,2018 LR,dk8031,1,,
id_02f3fd9b,0,Kenya,2018 LR,localmaize,0.125,,
id_02f6abca,0,Kenya,2018 LR,wh505,0.75,,
id_0308f880,0,Kenya,2018 LR,wh505,1.25,,
id_030999ea,0,Kenya,2018 LR,localmaize,1,,
id_030d4719,0,Kenya,2017 LR,PN 15,1,,
id_030e2890,0,Kenya,2017 LR,WH 505,1,,
id_03184163,0,Kenya,2017 LR,WH 505,1,,
id_03199e81,0,Kenya,2018 LR,dk8031,0.5,,
id_0328d323,0,Kenya,2018 LR,h6213,0.75,,
id_034349a4,0,Kenya,2018 LR,h6213,0.9375,,
